iter	Passed	Remaining
363	18569	1001717
364	18618	1001559
365	18667	1001420
366	18716	1001257
367	18767	1001192
368	18815	1000990
369	18864	1000826
370	18912	1000648
371	18964	1000629
372	19015	1000570
373	19072	1000858
374	19121	1000701
375	19175	1000795
376	19230	1000968
377	19283	1000984
378	19332	1000875
379	19381	1000709
380	19432	1000638
381	19481	1000482
382	19528	1000250
383	19577	1000066
384	19624	999855
385	19676	999811
386	19726	999720
387	19775	999570
388	19825	999456
389	19872	999247
390	19921	999077
391	19973	999062
392	20021	998870
393	20072	998813
394	20119	998612
395	20169	998477
396	20218	998357
397	20267	998189
398	20315	998002
399	20363	997799
400	20414	997755
401	20462	997562
402	20510	997398
403	20561	997343
404	20609	997163
405	20659	997056
406	20706	996798
407	20755	996673
408	20805	996579
409	20852	996351
410	20902	996271
411	20954	996264
412	21006	996272
413	21055	996101
414	21104	995974
415	21152	995788
416	21202	995720
417	21251	995550
418	21301	995482
419	21349	995304
420	21399	995188
421	21448	995080
422	21496	994889
423	21547	994821
424	21600	994876
425	21648	994698
426	21697	994586
427	21746	994434
428	21793	994235
429	21843	994113
430	21892	994016
431	21940	993808
432	21989	993682
433	22038	993580
434	22092	993666
435	22145	993723
436	22196	993642
437	22247	993611
438	22298	993589
439	22352	993684
440	22405	993710
441	22458	993777
442	22506	993599
443	22554	993434
444	22603	993282
445	22651	993097
446	22705	993191
447	22753	993016
448	22802	992908
449	22849	992689
450	22897	992523
451	22946	992406
452	22995	992260
453	23049	992330
454	23099	992258
455	23149	992189
456	23200	992144
457	23252	992149
458	23303	992097
459	23352	991976
460	23400	991825
461	23449	991695
462	23499	991608
463	23554	991735
464	23603	991586
465	23654	991547
466	23704	991465
467	23753	991333
468	23801	991195
469	23849	991023
470	23897	990872
471	23948	990831
472	23996	990637
473	24048	990639
474	24098	990573
475	24148	990491
476	24199	990440
477	24248	990338
478	24300	990314
479	24349	990207
480	24400	990188
481	24450	990101
482	24502	990112
483	24555	990133
484	24605	990058
485	24656	990012
486	24706	989935
487	24754	989755
488	24803	989634
489	24852	989528
490	24899	989353
491	24949	989249
492	24996	989076
493	25048	989071
494	25099	989037
495	25151	989029
496	25204	989045
497	25254	988998
498	25302	988843
499	25351	988707
500	25401	988624
501	25454	988653
502	25504	988582
503	25556	988598
504	25605	988492
505	25652	988288
506	25702	988221
507	25750	988053
508	25799	987933
509	25849	987872
510	25898	987744
511	25948	987647
512	25996	987493
513	26046	987430
514	26096	987355
515	26144	987210
516	26193	987099
517	26242	986979
518	26290	986814
519	26338	986692
520	26386	986528
521	26435	986405
522	26483	986265
523	26532	986143
524	26585	986196
525	26633	986054
526	26682	985944
527	26730	985786
528	26778	985654
529	26826	985508
530	26874	985330
531	26923	985252
532	26972	985120
533	27021	985027
534	27070	984926
535	27120	984830
536	27170	984771
537	27218	984632
538	27266	984470
539	27318	984461
540	27368	984409
541	27417	984292
542	27465	984151
543	27514	984034
544	27564	983983
545	27614	983902
546	27663	983812
547	27713	983720
548	27762	983608
549	27809	983443
550	27857	983311
551	27906	983187
552	27954	983054
553	28003	982947
554	28055	982938
555	28104	982863
556	28153	982748
557	28203	982669
558	28257	982739
559	28306	982638
560	28356	982568
561	28404	982440
562	28455	982382
563	28503	982274
564	28553	982203
565	28608	982288
566	28663	982407
567	28714	982364
568	28764	982282
569	28814	982234
570	28865	982176
571	28914	982065
572	28964	982002
573	29012	981870
574	29063	981853
575	29112	981722
576	29164	981741
577	29213	981632
578	29261	981512
579	29310	981395
580	29358	981263
581	29405	981105
582	29453	980964
583	29501	980816
584	29553	980808
585	29600	980669
586	29650	980585
587	29700	980525
588	29748	980374
589	29795	980234
590	29844	980128
591	29894	980069
592	29943	979941
593	29989	979773
594	30039	979688
595	30086	979537
596	30133	979370
597	30184	979342
598	30237	979372
599	30287	979281
600	30335	979167
601	30383	979037
602	30431	978907
603	30479	978765
604	30528	978674
605	30577	978579
606	30626	978490
607	30677	978445
608	30726	978338
609	30775	978242
610	30822	978100
611	30872	978018
612	30920	977909
613	30968	977774
614	31016	977665
615	31068	977660
616	31116	977532
617	31165	977438
618	31216	977378
619	31266	977338
620	31321	977436
621	31374	977454
622	31425	977422
623	31473	977293
624	31522	977198
625	31570	977068
626	31618	976943
627	31668	976889
628	31722	976935
629	31775	976960
630	31825	976908
631	31874	976817
632	31923	976712
633	31971	976603
634	32021	976517
635	32069	976391
636	32117	976277
637	32165	976166
638	32213	976040
639	32264	976015
640	32312	975876
641	32362	975823
642	32409	975671
643	32457	975527
644	32505	975424
645	32557	975413
646	32605	975291
647	32654	975202
648	32702	975078
649	32753	975060
650	32801	974921
651	32849	974789
652	32898	974721
653	32950	974707
654	32997	974568
655	33044	974423
656	33095	974380
657	33143	974258
658	33192	974179
659	33241	974080
660	33292	974052
661	33340	973934
662	33388	973814
663	33439	973763
664	33490	973735
665	33543	973759
666	33595	973762
667	33647	973770
668	33701	973810
669	33753	973817
670	33803	973744
671	33850	973617
672	33901	973579
673	33952	973530
674	34003	973497
675	34054	973468
676	34103	973394
677	34154	973360
678	34209	973442
679	34264	973513
680	34316	973507
681	34369	973547
682	34423	973583
683	34473	973521
684	34521	973393
685	34568	973269
686	34619	973222
687	34668	973134
688	34719	973105
689	34771	973089
690	34822	973059
691	34872	973011
692	34924	972993
693	34973	972904
694	35023	972854
695	35074	972819
696	35122	972702
697	35172	972634
698	35221	972543
699	35269	972427
700	35317	972323
701	35365	972206
702	35417	972202
703	35467	972120
704	35517	972061
705	35567	972007
706	35615	971907
707	35663	971783
708	35713	971717
709	35762	971619
710	35814	971614
711	35861	971493
712	35914	971497
713	35963	971423
