iter	MAE
1665	1.808072728
1666	1.807874157
1667	1.807792785
1668	1.807639766
1669	1.807550604
1670	1.807394022
1671	1.807276564
1672	1.807130398
1673	1.806984765
1674	1.80685494
1675	1.806682325
1676	1.806597914
1677	1.806491554
1678	1.806374381
1679	1.806328817
1680	1.806290966
1681	1.806198291
1682	1.806149854
1683	1.805945751
1684	1.805871637
1685	1.805633064
1686	1.805525341
1687	1.805446592
1688	1.805357703
1689	1.805227722
1690	1.805130544
1691	1.804951127
1692	1.804880933
1693	1.804799362
1694	1.804767287
1695	1.804631902
1696	1.804595828
1697	1.804460087
1698	1.804396324
1699	1.804339668
1700	1.804151004
1701	1.804072677
1702	1.803924293
1703	1.803861698
1704	1.803673786
1705	1.80357312
1706	1.803345055
1707	1.803203046
1708	1.802936107
1709	1.802805691
1710	1.802744918
1711	1.802598554
1712	1.802498517
1713	1.802301012
1714	1.802174451
1715	1.802120105
1716	1.801975419
1717	1.801864116
1718	1.801821438
1719	1.80168042
1720	1.801539246
1721	1.801488011
1722	1.801453614
1723	1.801288728
1724	1.801222372
1725	1.801174955
1726	1.801095357
1727	1.800964991
1728	1.800866001
1729	1.800804624
1730	1.800732627
1731	1.80061796
1732	1.80048179
1733	1.800338495
1734	1.800014278
1735	1.799924614
1736	1.799834038
1737	1.799764609
1738	1.799644766
1739	1.799594859
1740	1.799371481
1741	1.799148914
1742	1.799049773
1743	1.798948248
1744	1.798866679
1745	1.79869653
1746	1.798568592
1747	1.798530562
1748	1.798364215
1749	1.798252773
1750	1.798192173
1751	1.798111768
1752	1.798031762
1753	1.797920744
1754	1.797865489
1755	1.797780616
1756	1.797680678
1757	1.797604064
1758	1.79750104
1759	1.797371956
1760	1.797246542
1761	1.797073812
1762	1.796984602
1763	1.796899583
1764	1.796860632
1765	1.796793177
1766	1.796689418
1767	1.79665944
1768	1.796381919
1769	1.796159043
1770	1.796066469
1771	1.795969083
1772	1.795942385
1773	1.795893196
1774	1.795711105
1775	1.79554599
1776	1.79543882
1777	1.795313311
1778	1.795229193
1779	1.795168285
1780	1.795035645
1781	1.794972071
1782	1.794938495
1783	1.794860147
1784	1.794779176
1785	1.794684035
1786	1.794562058
1787	1.794457019
1788	1.794301819
1789	1.794250157
1790	1.794130998
1791	1.794012726
1792	1.793935356
1793	1.793817924
1794	1.793701202
1795	1.79357945
1796	1.793384839
1797	1.793315657
1798	1.793232272
1799	1.793081436
1800	1.792976864
1801	1.792885672
1802	1.792751415
1803	1.792582206
1804	1.792482032
1805	1.792222125
1806	1.792141832
1807	1.792101461
1808	1.791892685
1809	1.791792791
1810	1.7916856
1811	1.791628926
1812	1.791506746
1813	1.791454925
1814	1.791384042
1815	1.791224126
1816	1.791172794
1817	1.791095855
1818	1.791014694
1819	1.790928969
1820	1.790835625
1821	1.790689615
1822	1.790616875
1823	1.790581168
1824	1.790398861
1825	1.790263887
1826	1.790156554
1827	1.789969381
1828	1.789894195
1829	1.789790297
1830	1.789747141
1831	1.789650343
1832	1.789561007
1833	1.789404572
1834	1.789285278
1835	1.78919341
1836	1.789123289
1837	1.789063143
1838	1.788898413
1839	1.788739172
1840	1.788680449
1841	1.788511453
1842	1.788462975
1843	1.788359693
1844	1.788215937
1845	1.788074537
1846	1.787981242
1847	1.787829435
1848	1.787753909
1849	1.787694809
1850	1.787556298
1851	1.78751352
1852	1.787467707
1853	1.787323648
1854	1.787170967
1855	1.786962983
1856	1.786860855
1857	1.786740584
1858	1.786633105
1859	1.786528774
1860	1.786470515
1861	1.786337607
1862	1.786218705
1863	1.78614212
1864	1.785951011
1865	1.785896855
1866	1.785816935
1867	1.785659214
1868	1.785544647
1869	1.785452558
1870	1.785384005
1871	1.785144938
1872	1.784953039
1873	1.784875015
1874	1.784801485
1875	1.784606746
1876	1.784491716
1877	1.78444104
1878	1.784332642
1879	1.784103265
1880	1.783994387
1881	1.783961779
1882	1.783902657
1883	1.783700146
1884	1.783520958
1885	1.783454591
1886	1.78329343
1887	1.783213283
1888	1.783079926
1889	1.782967771
1890	1.782924573
1891	1.782831879
1892	1.782770692
1893	1.782704914
1894	1.782595452
1895	1.782436698
1896	1.782365595
1897	1.782266756
1898	1.78219489
1899	1.782001473
1900	1.781828261
1901	1.78165537
1902	1.781595123
1903	1.781386965
1904	1.781351553
1905	1.78117655
1906	1.781045435
1907	1.780921279
1908	1.780826901
1909	1.780727739
1910	1.780704303
1911	1.780623927
1912	1.780531469
1913	1.780407955
1914	1.780302019
1915	1.78020103
1916	1.780086335
1917	1.780024547
1918	1.779965433
1919	1.779897936
1920	1.779764544
1921	1.779680307
1922	1.779627036
1923	1.7794615
1924	1.779437817
1925	1.779369098
1926	1.779200065
1927	1.779057117
1928	1.778913587
1929	1.778757255
1930	1.778598307
1931	1.778415731
1932	1.778402909
1933	1.778358042
1934	1.778312081
1935	1.778180248
1936	1.778124197
1937	1.778089886
1938	1.777977005
1939	1.777841694
1940	1.77773205
1941	1.777553852
1942	1.777468239
1943	1.777320967
1944	1.777172357
1945	1.777108674
1946	1.777077186
1947	1.776951365
1948	1.77690355
1949	1.77685022
1950	1.776800526
1951	1.776728829
1952	1.776598043
1953	1.77642972
1954	1.776276898
1955	1.776125432
1956	1.776101462
1957	1.776010635
1958	1.775786734
1959	1.775629462
1960	1.775540611
1961	1.775493555
1962	1.775288399
1963	1.775190249
1964	1.775087333
1965	1.774885838
1966	1.774759122
1967	1.774635705
1968	1.774507985
1969	1.774272839
1970	1.774188153
1971	1.774120115
1972	1.77403009
1973	1.773982613
1974	1.773859138
1975	1.773836153
1976	1.773807775
1977	1.773732086
1978	1.773601265
1979	1.773425668
1980	1.773268898
1981	1.773238848
1982	1.773094636
1983	1.772885891
1984	1.772755234
1985	1.772598169
1986	1.772515543
1987	1.772443252
1988	1.77236129
1989	1.772240293
1990	1.772119709
1991	1.771997623
1992	1.771937336
1993	1.771791036
1994	1.771655725
1995	1.771449077
1996	1.771283754
1997	1.771173896
1998	1.771117732
1999	1.77101695
2000	1.770814777
2001	1.770732642
2002	1.770699155
2003	1.7704836
2004	1.770366535
2005	1.77034825
2006	1.770233851
2007	1.76990097
2008	1.769722777
2009	1.769472942
2010	1.769394569
2011	1.769281479
2012	1.769250839
2013	1.769184696
2014	1.769087386
2015	1.768934272
2016	1.768853257
2017	1.768677648
2018	1.768653084
2019	1.768567946
2020	1.768447502
2021	1.768337244
2022	1.768324496
2023	1.768209646
2024	1.768055439
2025	1.768022767
2026	1.76789943
2027	1.767835112
2028	1.767790138
2029	1.767731808
2030	1.767635651
2031	1.767580147
2032	1.767485437
2033	1.7673705
2034	1.767243402
2035	1.767118584
2036	1.767071483
2037	1.766983824
2038	1.766908395
2039	1.766846702
2040	1.766829038
2041	1.766753286
2042	1.766669858
2043	1.766556579
2044	1.766490501
2045	1.766437997
2046	1.766313849
2047	1.766138333
2048	1.766054367
2049	1.76592523
2050	1.765780458
2051	1.76561681
2052	1.765409453
2053	1.765170379
2054	1.765150107
2055	1.765089498
2056	1.765009628
2057	1.764921834
2058	1.764872673
2059	1.764789449
2060	1.76468511
2061	1.764661174
2062	1.764531567
2063	1.76436833
2064	1.764290413
2065	1.7642148
2066	1.764098516
2067	1.764055504
2068	1.76395722
2069	1.763780187
2070	1.763575057
2071	1.763498373
2072	1.763454588
2073	1.763307071
2074	1.763269819
2075	1.763131967
2076	1.763060983
2077	1.762930194
2078	1.762811877
2079	1.762699393
2080	1.762590775
2081	1.762532953
2082	1.762511283
2083	1.762396327
2084	1.762347905
2085	1.762236768
2086	1.762121854
2087	1.761998371
2088	1.761779867
2089	1.761704268
2090	1.761587929
2091	1.761493762
2092	1.761467641
2093	1.761372455
2094	1.761171516
2095	1.761042063
2096	1.760929831
2097	1.760724104
2098	1.760634625
2099	1.760564742
2100	1.76049601
2101	1.760341136
2102	1.760244306
2103	1.760223019
2104	1.760121284
2105	1.759912475
2106	1.759839592
2107	1.759756133
2108	1.759635794
2109	1.759558993
2110	1.759461471
2111	1.759399406
2112	1.759361354
2113	1.75932151
2114	1.759274864
2115	1.759201732
2116	1.759181328
2117	1.759035013
2118	1.758931557
2119	1.758740506
2120	1.758665846
2121	1.75845787
2122	1.758343239
2123	1.758260894
2124	1.758180051
2125	1.758119213
2126	1.757966076
2127	1.757811558
2128	1.757715892
2129	1.757683416
2130	1.757623055
2131	1.75757884
2132	1.757480254
2133	1.757194696
2134	1.757047744
2135	1.756945676
2136	1.756891287
2137	1.756868815
2138	1.75680214
2139	1.756630441
2140	1.756529924
2141	1.756492164
2142	1.756371312
2143	1.756318757
2144	1.756157319
2145	1.755833563
2146	1.755787206
2147	1.755683778
2148	1.75557329
2149	1.755515311
2150	1.755391103
2151	1.755288857
2152	1.755229796
2153	1.755126491
2154	1.755058469
2155	1.75498347
2156	1.754787319
2157	1.754600278
2158	1.754580692
2159	1.754514814
2160	1.754467819
2161	1.754351012
2162	1.754300042
2163	1.754228341
2164	1.754118885
2165	1.754099624
2166	1.753943279
2167	1.75389287
2168	1.753868865
2169	1.753789149
2170	1.753713504
2171	1.753649585
2172	1.753575781
2173	1.753465467
2174	1.75330101
2175	1.753210803
2176	1.753048168
2177	1.752925116
2178	1.752798309
2179	1.752740705
2180	1.752570701
2181	1.752419827
2182	1.75232261
2183	1.752194848
2184	1.752002187
2185	1.751880341
2186	1.751737545
2187	1.751616946
2188	1.751563477
2189	1.751365711
2190	1.751285783
2191	1.751220482
2192	1.751135697
2193	1.7510099
2194	1.750927727
2195	1.750810411
2196	1.750746814
2197	1.750703932
2198	1.750653936
2199	1.750586573
2200	1.750548273
2201	1.750511071
2202	1.750403116
2203	1.750304444
2204	1.750250256
2205	1.750205534
2206	1.750127611
2207	1.750080619
2208	1.750040013
2209	1.749942849
2210	1.749777068
2211	1.749719456
2212	1.749429938
2213	1.74933603
2214	1.749219096
2215	1.749192634
2216	1.749157358
2217	1.748964848
2218	1.748863615
2219	1.748788695
2220	1.748750208
2221	1.748739257
2222	1.74862525
2223	1.748476493
2224	1.748363383
2225	1.74816013
2226	1.748101017
2227	1.748012319
2228	1.747944859
2229	1.747816726
2230	1.74762038
2231	1.747488664
2232	1.747381766
2233	1.747272175
2234	1.747202286
2235	1.747134735
2236	1.747041731
2237	1.746929329
2238	1.746838606
2239	1.74676349
2240	1.746713291
2241	1.746544192
2242	1.746436101
2243	1.74638904
2244	1.746292533
2245	1.746118558
2246	1.745974122
2247	1.745901513
2248	1.745803274
2249	1.745638175
2250	1.745534924
2251	1.745470412
2252	1.745319773
2253	1.74525792
2254	1.745178686
2255	1.74495753
2256	1.744913791
2257	1.744829257
2258	1.744692365
2259	1.744589346
2260	1.744555432
2261	1.744367626
2262	1.744317369
2263	1.744228119
2264	1.744143471
2265	1.744042099
2266	1.743917301
2267	1.743718011
2268	1.743639739
2269	1.743604786
2270	1.743556718
2271	1.743480361
2272	1.743311556
2273	1.743290491
2274	1.743256764
2275	1.743127808
2276	1.742992528
2277	1.742902366
2278	1.742700708
2279	1.742526801
2280	1.74243342
2281	1.742365165
2282	1.742184697
2283	1.74199412
2284	1.741870084
2285	1.741771116
2286	1.741566932
2287	1.741439001
2288	1.741392358
2289	1.741326659
2290	1.741159935
2291	1.741037861
2292	1.740949757
2293	1.740887179
2294	1.740814022
2295	1.740640983
2296	1.740591316
2297	1.740539357
2298	1.74042912
2299	1.740292843
2300	1.740215989
2301	1.740121383
2302	1.740023987
2303	1.739932074
2304	1.739827371
2305	1.739699384
2306	1.739609005
2307	1.739569895
2308	1.739404963
2309	1.739372886
2310	1.739211817
2311	1.739059561
2312	1.738997371
2313	1.73881981
2314	1.738767251
2315	1.738720886
2316	1.738599597
2317	1.738469337
2318	1.738428391
2319	1.738337172
2320	1.738294835
2321	1.73820927
2322	1.738109884
2323	1.737821844
2324	1.737702732
2325	1.737677281
2326	1.737626093
2327	1.737567267
2328	1.737533979
2329	1.73742162
2330	1.737317443
2331	1.737167341
2332	1.737032026
2333	1.736860808
2334	1.736760135
2335	1.73668204
2336	1.736604349
2337	1.736469548
2338	1.736389512
2339	1.736214606
2340	1.736117965
2341	1.735984623
2342	1.735857714
2343	1.735747877
2344	1.735717055
2345	1.735685948
2346	1.735618273
2347	1.73552006
2348	1.735426279
2349	1.7352094
2350	1.735139091
2351	1.734962513
2352	1.734923133
2353	1.734805542
2354	1.734699938
2355	1.734689388
2356	1.734581441
2357	1.734446437
2358	1.734336456
2359	1.734263198
2360	1.734214746
2361	1.734148424
2362	1.734105909
2363	1.734059365
2364	1.734010025
2365	1.733864934
2366	1.733781885
2367	1.733695122
2368	1.733534789
2369	1.733461579
2370	1.733357115
2371	1.733332909
2372	1.733231863
2373	1.733073923
2374	1.732992154
2375	1.732943596
2376	1.732810732
2377	1.732756688
2378	1.732612395
2379	1.732464191
2380	1.732359178
2381	1.732298458
2382	1.732187721
2383	1.732053172
2384	1.731981481
2385	1.731916097
2386	1.73179383
2387	1.731697092
2388	1.73159508
2389	1.731535865
2390	1.731342846
2391	1.731186956
2392	1.730994017
2393	1.730871924
2394	1.730724108
2395	1.730607935
2396	1.730559339
2397	1.730501477
2398	1.730471036
2399	1.730380941
2400	1.730343599
2401	1.73030015
2402	1.73013766
2403	1.730073306
2404	1.729978223
2405	1.729968033
2406	1.729930427
2407	1.729735309
2408	1.729658607
2409	1.729482872
2410	1.729365866
2411	1.729222793
2412	1.729174101
2413	1.729101258
2414	1.729001395
2415	1.728874808
2416	1.728806539
2417	1.728734609
2418	1.728631738
2419	1.72849816
2420	1.728442087
2421	1.728366222
2422	1.728304763
2423	1.728202167
2424	1.728093237
2425	1.727998907
2426	1.72789935
2427	1.727774467
2428	1.727578019
2429	1.727458648
2430	1.727383969
2431	1.727291617
2432	1.727186319
2433	1.727154248
2434	1.727113383
2435	1.726977568
2436	1.726890321
2437	1.726793362
2438	1.726752397
2439	1.726568752
2440	1.726545378
2441	1.72646796
2442	1.726346747
2443	1.726182245
2444	1.726048443
2445	1.725948143
2446	1.725800171
2447	1.725607237
2448	1.725550562
2449	1.725460478
2450	1.725414368
2451	1.72530982
2452	1.725191143
2453	1.725117665
2454	1.725039038
2455	1.724888139
2456	1.724771307
2457	1.724654806
2458	1.724596452
2459	1.724434345
2460	1.72431114
2461	1.724147912
2462	1.723934433
2463	1.72381931
2464	1.723750854
2465	1.723550769
2466	1.723487972
2467	1.723445325
2468	1.723369457
2469	1.723213053
2470	1.723108486
2471	1.722988161
2472	1.722896119
2473	1.722786251
2474	1.722724844
2475	1.722708333
2476	1.722653495
2477	1.722605994
2478	1.722419833
2479	1.72223062
2480	1.722069521
2481	1.721984497
2482	1.721946606
2483	1.721744446
2484	1.721656656
2485	1.721628355
2486	1.721524508
2487	1.721394942
2488	1.721340363
2489	1.721173664
2490	1.721103276
2491	1.720988662
2492	1.720940446
2493	1.720807114
2494	1.720736477
2495	1.720576141
2496	1.720489539
2497	1.720320317
2498	1.720224014
2499	1.720185083
2500	1.720131008
2501	1.720033888
2502	1.719960118
2503	1.719818541
2504	1.719746818
2505	1.719684253
2506	1.719552561
2507	1.719458572
2508	1.719389282
2509	1.71931015
2510	1.719222568
2511	1.71919062
2512	1.719082263
2513	1.719026186
2514	1.718964857
2515	1.718908623
2516	1.71884647
2517	1.718808004
2518	1.718721902
2519	1.718546024
2520	1.718501462
2521	1.718389439
2522	1.718352794
2523	1.718266873
2524	1.718210546
2525	1.718055644
2526	1.717990026
2527	1.717881538
2528	1.717714178
2529	1.717610724
2530	1.717488503
2531	1.717428007
2532	1.717218006
2533	1.717024632
2534	1.716865604
2535	1.716773881
2536	1.716753502
2537	1.716556537
2538	1.716479706
2539	1.716356879
2540	1.716267448
2541	1.716221349
2542	1.716129983
2543	1.716070407
2544	1.71595935
2545	1.715798416
2546	1.71572557
2547	1.715576163
2548	1.715499205
2549	1.715407551
2550	1.715205219
2551	1.715071341
2552	1.714931417
2553	1.714841521
2554	1.714745772
2555	1.714688681
2556	1.714575581
2557	1.714394185
2558	1.714309476
2559	1.714238448
2560	1.714176307
2561	1.71413424
2562	1.714054285
2563	1.713983368
2564	1.713871421
2565	1.713784465
2566	1.71376163
2567	1.71363145
2568	1.713573961
2569	1.713520097
2570	1.713336102
2571	1.713295987
2572	1.713261397
2573	1.713070704
2574	1.712941665
2575	1.71280223
2576	1.712630972
2577	1.712571036
2578	1.712531661
2579	1.712491198
2580	1.712444469
2581	1.712238653
2582	1.712124452
2583	1.712046673
2584	1.711954261
2585	1.711782959
2586	1.711744039
2587	1.711660906
2588	1.711581508
2589	1.711549004
2590	1.711448198
2591	1.711296191
2592	1.711212136
2593	1.711138085
2594	1.711014826
2595	1.710933619
2596	1.710876764
2597	1.710689847
2598	1.71064249
2599	1.710526615
2600	1.71050621
2601	1.710363745
2602	1.710336012
2603	1.710240925
2604	1.710151395
2605	1.710056286
2606	1.710016268
2607	1.709934459
2608	1.709788157
2609	1.709731925
2610	1.709608654
2611	1.709431184
2612	1.70932903
2613	1.709238549
2614	1.709013871
2615	1.708972127
2616	1.708896575
2617	1.708863119
2618	1.70877227
2619	1.708699776
2620	1.708640766
2621	1.708592158
2622	1.708444447
2623	1.708357535
2624	1.70815556
2625	1.708117274
2626	1.7080559
2627	1.707992295
2628	1.707918663
2629	1.707815962
2630	1.707772063
2631	1.707620516
2632	1.707553187
2633	1.707416522
2634	1.707310062
2635	1.707248994
2636	1.707152845
2637	1.70710198
2638	1.707017723
2639	1.706989648
2640	1.706881695
2641	1.706858767
2642	1.706697729
2643	1.706543584
2644	1.706455882
2645	1.70635127
2646	1.706301016
2647	1.706159871
2648	1.705969289
2649	1.705805861
2650	1.705723303
2651	1.705668323
2652	1.7056194
2653	1.705578799
2654	1.705490283
2655	1.705411639
2656	1.70534607
2657	1.705262209
2658	1.705143001
2659	1.705050677
2660	1.704991143
2661	1.704803288
2662	1.704761337
2663	1.704697786
2664	1.70459852
2665	1.704557386
2666	1.704410066
2667	1.704353817
2668	1.704278174
2669	1.704144607
2670	1.704089115
2671	1.704015075
2672	1.703927034
2673	1.703849582
2674	1.70377842
2675	1.70367475
2676	1.703594344
2677	1.703510719
2678	1.703471997
2679	1.703385828
2680	1.703313106
2681	1.70313952
2682	1.703073913
2683	1.703051282
2684	1.702919663
2685	1.702816295
2686	1.702724125
2687	1.702603625
2688	1.702572025
2689	1.702480156
2690	1.702299594
2691	1.702124946
2692	1.70202869
2693	1.701880222
2694	1.701825744
2695	1.701732617
2696	1.701636438
2697	1.70157727
2698	1.701448749
2699	1.701388362
2700	1.701322586
2701	1.701262735
2702	1.701087835
2703	1.70101075
2704	1.700843799
2705	1.70071285
2706	1.700610159
2707	1.700553812
2708	1.700443447
2709	1.700379337
2710	1.70025304
2711	1.700166164
2712	1.700041501
2713	1.699967151
2714	1.699932409
2715	1.699908633
2716	1.699792898
2717	1.699721329
2718	1.699658234
2719	1.699577624
2720	1.699494925
2721	1.699416433
2722	1.699249197
2723	1.699191218
2724	1.699156209
2725	1.699055732
2726	1.698949235
2727	1.698894838
2728	1.698823692
2729	1.698759542
2730	1.698684058
2731	1.69858371
2732	1.698471323
2733	1.698327609
2734	1.698095685
2735	1.698016545
2736	1.697934774
2737	1.697899435
2738	1.697854817
2739	1.69775714
2740	1.697719454
2741	1.697641513
2742	1.697572421
2743	1.697459382
2744	1.697392113
2745	1.697214288
2746	1.697132119
2747	1.697008621
2748	1.696791819
2749	1.696712578
2750	1.696602986
2751	1.696516002
2752	1.696379562
2753	1.696322284
2754	1.69630833
2755	1.696246079
2756	1.696206515
2757	1.69616354
2758	1.696024132
2759	1.695959371
2760	1.695892998
2761	1.695700584
2762	1.695622327
2763	1.695486853
2764	1.695402793
2765	1.695332011
2766	1.695208911
2767	1.695139472
2768	1.69510624
2769	1.694948266
2770	1.694883245
2771	1.694832793
2772	1.694787079
2773	1.694693111
2774	1.694590267
2775	1.694431201
2776	1.694326421
2777	1.694276626
2778	1.694185112
2779	1.694149575
2780	1.694114568
2781	1.693916244
2782	1.693838442
2783	1.693680874
2784	1.693640275
2785	1.693554241
2786	1.693436914
2787	1.693308121
2788	1.693234838
2789	1.693152567
2790	1.693075423
2791	1.693025293
2792	1.692935542
2793	1.692861544
2794	1.692741088
2795	1.692675261
2796	1.692532889
2797	1.692420813
2798	1.692357076
2799	1.692302684
2800	1.692253059
2801	1.692174968
2802	1.69207575
2803	1.691977775
2804	1.691785997
2805	1.691729812
2806	1.69162301
2807	1.691564596
2808	1.691537532
2809	1.691401428
2810	1.69131498
2811	1.691157914
2812	1.691022364
2813	1.69097721
2814	1.690925206
2815	1.690829611
2816	1.690762845
2817	1.690695834
2818	1.690617219
2819	1.690503545
2820	1.690468484
2821	1.690345746
2822	1.690121286
2823	1.69007236
2824	1.690054611
2825	1.689976368
2826	1.689902272
2827	1.689850328
2828	1.689816224
2829	1.689657317
2830	1.689574307
2831	1.68953194
2832	1.689488221
2833	1.6893542
2834	1.689237408
2835	1.689077184
2836	1.688895411
2837	1.68876404
2838	1.688695484
2839	1.688494171
2840	1.688327997
2841	1.688274486
2842	1.688143167
2843	1.688087059
2844	1.688006282
2845	1.687903268
2846	1.687842052
2847	1.687659231
2848	1.68753802
2849	1.687390191
2850	1.687291453
2851	1.687130383
2852	1.68703339
2853	1.686867084
2854	1.686806059
2855	1.686776756
2856	1.686737479
2857	1.686715893
2858	1.686672375
2859	1.6865719
2860	1.686480796
2861	1.686442717
2862	1.686363454
2863	1.686242292
2864	1.686119332
2865	1.68608805
2866	1.68602395
2867	1.68594697
2868	1.685853213
2869	1.685713144
2870	1.685529476
2871	1.685380834
2872	1.685175014
2873	1.685133637
2874	1.685025541
2875	1.684979813
2876	1.684870754
2877	1.684789021
2878	1.684674272
2879	1.684549617
2880	1.684444271
2881	1.684394673
2882	1.684315837
2883	1.68427455
2884	1.684188357
2885	1.68411399
2886	1.684075607
2887	1.683991981
2888	1.683802543
2889	1.683701263
2890	1.683568241
2891	1.683428903
2892	1.683322343
2893	1.683247319
2894	1.683169117
2895	1.683125444
2896	1.682943617
2897	1.682907211
2898	1.682809113
2899	1.682645168
2900	1.682595855
2901	1.68252205
2902	1.682483417
2903	1.682352966
2904	1.682318491
2905	1.682193081
2906	1.682141489
2907	1.68208698
2908	1.682004193
2909	1.681935127
2910	1.681865228
2911	1.681789303
2912	1.681636847
2913	1.681529548
2914	1.68148331
2915	1.681399406
2916	1.681292042
2917	1.681175876
2918	1.681148014
2919	1.681106479
2920	1.680897875
2921	1.680772595
2922	1.680642213
2923	1.680593206
2924	1.680507038
2925	1.680281237
2926	1.680197431
2927	1.680110458
2928	1.68000983
2929	1.679851673
2930	1.679811979
2931	1.679755336
2932	1.679676689
2933	1.679591725
2934	1.679463961
2935	1.679418284
2936	1.679269219
2937	1.679122558
2938	1.678955158
2939	1.678863559
2940	1.67869494
2941	1.678553262
2942	1.678499483
2943	1.678424818
2944	1.678257192
2945	1.678100584
2946	1.678031279
2947	1.677970301
2948	1.677927977
2949	1.677810595
2950	1.677747305
2951	1.677680642
2952	1.67765524
2953	1.677609463
2954	1.677548495
2955	1.677464134
2956	1.677412708
2957	1.677368998
2958	1.677262768
2959	1.677194619
2960	1.67705069
2961	1.676977083
2962	1.676935023
2963	1.676826828
2964	1.676699616
2965	1.676588292
2966	1.676521435
2967	1.676405069
2968	1.676364417
2969	1.676324076
2970	1.676275165
2971	1.676222844
2972	1.676095458
2973	1.675994143
2974	1.675940503
2975	1.675855769
2976	1.675759086
2977	1.675663514
2978	1.67550337
2979	1.675349869
2980	1.675293854
2981	1.675281664
2982	1.675232253
2983	1.675163444
2984	1.675123309
2985	1.675080664
2986	1.675007593
2987	1.674899493
2988	1.674788515
2989	1.6746878
2990	1.674634583
2991	1.674623463
2992	1.674576576
2993	1.674431287
2994	1.674347459
2995	1.674253952
2996	1.67412076
2997	1.674064615
2998	1.673972214
2999	1.673917016
3000	1.673779634
3001	1.673744552
3002	1.673690952
3003	1.673562985
3004	1.673459797
3005	1.673426979
3006	1.673313911
3007	1.67321099
3008	1.673130954
3009	1.673017503
3010	1.672934562
3011	1.6728967
3012	1.672742277
3013	1.672544079
3014	1.672498286
3015	1.672475253
3016	1.672348784
3017	1.672213578
3018	1.672075418
3019	1.671967868
3020	1.671918473
3021	1.671837183
3022	1.671611364
3023	1.671543993
3024	1.671458508
3025	1.671376134
3026	1.671313401
3027	1.671249788
3028	1.671154535
3029	1.67100366
3030	1.670919704
3031	1.670840434
3032	1.670719355
3033	1.670651826
3034	1.670598704
3035	1.670540995
3036	1.670360159
3037	1.670187595
3038	1.670082262
3039	1.669955632
3040	1.669919082
3041	1.669768637
3042	1.669629858
3043	1.669594294
3044	1.669522374
3045	1.669421723
3046	1.669277455
3047	1.669190098
3048	1.669086164
3049	1.66900952
3050	1.668895069
3051	1.668842406
3052	1.668794043
3053	1.668633696
3054	1.668553305
3055	1.668504614
3056	1.6684608
3057	1.668390067
3058	1.66834488
3059	1.668292574
3060	1.668195411
3061	1.668149717
3062	1.668119012
3063	1.667998808
3064	1.667836477
3065	1.667731488
3066	1.667656855
3067	1.667558248
3068	1.667435519
3069	1.667358413
3070	1.667229329
3071	1.667121636
3072	1.667067272
3073	1.66686714
3074	1.666826646
3075	1.666730759
3076	1.666591716
3077	1.66653896
3078	1.666354244
3079	1.66632961
3080	1.66627285
3081	1.666224656
3082	1.666143291
3083	1.666066844
3084	1.666009946
3085	1.665825658
3086	1.665768412
3087	1.665700091
3088	1.665583018
3089	1.665502861
3090	1.66539199
3091	1.665241973
3092	1.664999888
3093	1.664889051
3094	1.664760357
3095	1.66465284
3096	1.664486989
3097	1.664356493
3098	1.664291746
3099	1.664252065
3100	1.664179226
3101	1.664127893
3102	1.663993216
3103	1.663816988
3104	1.663721014
3105	1.663603084
3106	1.663553944
3107	1.66344133
3108	1.663409804
3109	1.663335638
3110	1.663230019
3111	1.663138311
3112	1.662909337
3113	1.662828907
3114	1.662662968
3115	1.662646502
3116	1.662598498
3117	1.662518431
3118	1.66245333
3119	1.662381947
3120	1.662227657
3121	1.662091277
3122	1.662047733
3123	1.661994756
3124	1.661871076
3125	1.661690648
3126	1.661593912
3127	1.661508758
3128	1.661407263
3129	1.661336663
3130	1.661254848
3131	1.661210646
3132	1.661158753
3133	1.661085013
3134	1.660929389
3135	1.660819009
3136	1.660733115
3137	1.660633659
3138	1.660491661
3139	1.660343502
3140	1.660166226
3141	1.660069023
3142	1.659954981
3143	1.659811249
3144	1.659686941
3145	1.659640923
3146	1.65948326
3147	1.659364575
3148	1.659300989
3149	1.659172729
3150	1.659154446
3151	1.659058223
3152	1.658952366
3153	1.658873879
3154	1.658755718
3155	1.658630932
3156	1.65857359
3157	1.658506905
3158	1.658413191
3159	1.658293616
3160	1.658163511
3161	1.658057268
3162	1.658014535
3163	1.657945567
3164	1.65787997
3165	1.657723284
3166	1.657606126
3167	1.657506236
3168	1.657406198
3169	1.657353085
3170	1.657258673
3171	1.657201431
3172	1.657188168
3173	1.657157099
3174	1.657112015
3175	1.657042987
3176	1.656926459
3177	1.656767417
3178	1.656680131
3179	1.656542041
3180	1.656462565
3181	1.656409581
3182	1.656357619
3183	1.656086467
3184	1.655966575
3185	1.655914317
3186	1.655870366
3187	1.655816996
3188	1.655783286
3189	1.655710511
3190	1.655594661
3191	1.65536002
3192	1.65527936
3193	1.655110264
3194	1.654983539
3195	1.65475322
3196	1.6546725
3197	1.654585051
3198	1.654530311
3199	1.654383572
3200	1.654324306
3201	1.654247867
3202	1.65411266
3203	1.65397089
3204	1.653928981
3205	1.653704816
3206	1.653679318
3207	1.653584743
3208	1.653428852
3209	1.653392271
3210	1.653303785
3211	1.653219123
3212	1.653175116
3213	1.653092056
3214	1.652920981
3215	1.65267957
3216	1.652614371
3217	1.652600052
3218	1.65245182
